Episode,Reward
471,419.0
472,1804.5
473,878.5
474,419.0
475,891.5
476,882.5
477,422.0
478,421.0
479,422.0
480,421.0
481,892.5
482,421.0
483,419.0
484,421.0
485,1344.0
486,421.0
487,875.5
488,422.0
489,422.0
490,423.0
491,422.0
492,423.0
493,419.0
494,421.0
495,420.0
496,420.0
497,421.0
498,422.0
499,420.0
500,422.0
501,422.0
502,421.0
503,423.0
504,883.5
505,891.5
506,423.0
507,422.0
508,421.0
509,419.0
510,883.5
511,423.0
512,1340.0
513,883.5
514,422.0
515,421.0
516,422.0
517,419.0
518,896.5
519,882.5
520,422.0
521,882.5
522,420.0
523,422.0
524,420.0
525,422.0
526,419.0
527,882.5
528,419.0
529,422.0
530,422.0
531,422.0
532,882.5
533,420.0
534,423.0
535,422.0
536,421.0
537,420.0
538,1799.0
539,878.5
540,420.0
541,419.0
542,420.0
543,423.0
544,422.0
545,420.0
546,422.0
547,882.5
548,419.0
549,420.0
550,423.0
551,421.0
552,422.0
553,420.0
554,419.0
555,420.0
556,1345.0
557,420.0
558,881.5
559,421.0
560,422.0
561,421.0
562,419.0
563,422.0
564,882.5
565,422.0
566,883.5
567,899.0
568,422.0
569,419.0
570,419.0
571,423.0
572,882.5
573,421.0
574,882.5
575,1346.5
576,419.0
577,420.0
578,1341.0
579,423.0
580,1356.0
581,421.0
582,883.5
583,419.0
584,421.0
585,420.0
586,420.0
587,885.5
588,422.0
589,420.0
590,421.0
591,421.0
592,884.5
593,421.0
594,419.0
595,419.0
596,419.0
597,422.0
598,422.0
599,1344.0
600,423.0
601,419.0
602,882.5
603,423.0
604,419.0
605,879.5
606,419.0
607,891.0
608,420.0
609,422.0
610,420.0
611,420.0
612,422.0
613,420.0
614,423.0
615,891.0
616,423.0
617,423.0
618,419.0
619,421.0
620,883.5
621,422.0
622,884.0
623,420.0
624,1340.0
625,422.0
626,419.0
627,883.5
628,423.0
629,420.0
630,422.0
631,419.0
632,421.0
633,422.0
634,1345.0
635,419.0
636,422.0
637,422.0
638,422.0
639,886.0
640,422.0
641,882.5
642,422.0
643,420.0
644,421.0
645,422.0
646,419.0
647,423.0
648,884.5
649,422.0
650,885.5
651,422.0
652,423.0
653,420.0
654,422.0
655,421.0
656,419.0
657,423.0
658,419.0
659,423.0
660,422.0
661,422.0
662,420.0
663,883.5
664,422.0
665,420.0
666,421.0
667,421.0
668,419.0
669,423.0
670,423.0
671,421.0
672,419.0
673,878.5
674,422.0
675,422.0
676,420.0
677,419.0
678,421.0
679,419.0
680,423.0
681,419.0
682,423.0
683,419.0
684,419.0
685,419.0
686,422.0
687,421.0
688,419.0
689,422.0
690,423.0
691,422.0
692,882.5
693,421.0
694,875.5
695,422.0
696,422.0
697,421.0
698,420.0
699,419.0
700,423.0
701,419.0
702,420.0
703,422.0
704,421.0
705,1813.0
706,421.0
707,423.0
708,419.0
709,422.0
710,1347.0
711,421.0
712,419.0
713,422.0
714,422.0
715,419.0
716,893.0
717,421.0
718,419.0
719,880.5
720,421.0
721,422.0
722,884.5
723,421.0
724,419.0
725,422.0
726,884.0
727,423.0
728,422.0
729,421.0
730,882.5
731,422.0
732,1812.0
733,419.0
734,421.0
735,419.0
736,421.0
737,1802.0
738,422.0
739,422.0
740,420.0
741,422.0
742,420.0
743,886.5
744,423.0
745,422.0
746,885.5
747,420.0
748,419.0
749,421.0
750,420.0
751,423.0
752,421.0
753,423.0
754,876.0
755,422.0
756,422.0
757,884.5
758,423.0
759,422.0
760,421.0
761,423.0
762,423.0
763,419.0
764,423.0
765,880.5
766,422.0
767,419.0
768,422.0
769,420.0
770,422.0
771,419.0
772,422.0
773,421.0
774,421.0
775,419.0
776,420.0
777,421.0
778,422.0
779,420.0
780,419.0
781,423.0
782,419.0
783,419.0
784,421.0
785,881.5
786,421.0
787,884.0
788,419.0
789,1346.5
790,424.0
791,423.0
792,423.0
793,421.0
794,419.0
795,882.5
796,2272.0
797,421.0
798,419.0
799,885.5
800,419.0
801,420.0
802,419.0
803,420.0
804,422.0
805,885.0
806,422.0
807,419.0
808,419.0
809,423.0
810,419.0
811,884.5
812,424.0
813,421.0
814,422.0
815,422.0
816,422.0
817,1346.0
818,878.5
819,421.0
820,419.0
821,420.0
822,881.5
823,879.5
824,885.5
825,421.0
826,419.0
827,421.0
828,419.0
829,422.0
830,420.0
831,891.5
832,423.0
833,882.5
834,423.0
835,880.5
836,419.0
837,884.5
838,419.0
839,881.5
840,883.5
841,422.0
842,896.5
843,423.0
844,882.5
845,423.0
846,422.0
847,420.0
848,421.0
849,422.0
850,889.0
851,882.5
852,423.0
853,420.0
854,421.0
855,889.5
856,419.0
857,886.0
858,424.0
859,420.0
860,419.0
861,879.5
862,420.0
863,890.0
864,419.0
865,419.0
866,422.0
867,419.0
868,419.0
869,420.0
870,419.0
871,422.0
872,422.0
873,423.0
874,880.5
875,883.5
876,419.0
877,421.0
878,419.0
879,422.0
880,422.0
881,419.0
882,419.0
883,423.0
884,422.0
885,420.0
886,881.5
887,421.0
888,1343.5
889,886.5
890,422.0
891,879.5
892,423.0
893,422.0
894,422.0
895,422.0
896,422.0
897,420.0
898,419.0
899,884.5
900,420.0
901,1338.0
902,421.0
903,419.0
904,423.0
905,421.0
906,420.0
907,422.0
908,423.0
909,420.0
910,423.0
911,422.0
912,419.0
913,422.0
914,421.0
915,420.0
916,883.5
917,420.0
918,422.0
919,884.5
920,419.0
921,420.0
922,419.0
923,875.5
924,419.0
925,419.0
926,885.5
927,421.0
928,419.0
929,422.0
930,879.5
931,421.0
932,887.0
933,422.0
934,419.0
935,1347.0
936,422.0
937,881.5
938,422.0
939,422.0
940,422.0
941,1801.5
942,421.0
943,883.5
944,422.0
945,423.0
946,422.0
947,421.0
948,887.0
949,422.0
950,422.0
951,423.0
952,422.0
953,885.0
954,1338.5
955,419.0
956,884.5
957,420.0
958,421.0
959,885.0
960,886.5
961,419.0
962,880.5
963,883.5
964,420.0
965,1349.0
966,422.0
967,878.5
968,422.0
969,420.0
970,881.5
971,421.0
972,422.0
973,419.0
974,420.0
975,423.0
976,422.0
977,421.0
978,419.0
979,420.0
980,423.0
981,881.5
982,419.0
983,881.5
984,419.0
985,420.0
986,421.0
987,422.0
988,420.0
989,421.0
990,880.5
991,878.5
992,422.0
993,419.0
994,420.0
995,419.0
996,421.0
997,420.0
998,420.0
999,422.0
1000,423.0
1001,420.0
1002,421.0
1003,422.0
1004,422.0
1005,877.5
1006,419.0
1007,419.0
1008,421.0
1009,423.0
1010,422.0
1011,881.5
1012,420.0
1013,423.0
1014,419.0
1015,420.0
1016,884.0
1017,422.0
1018,421.0
1019,422.0
1020,1338.0
1021,878.5
1022,419.0
1023,422.0
1024,423.0
1025,422.0
1026,423.0
1027,422.0
1028,423.0
1029,421.0
1030,420.0
1031,883.5
1032,420.0
1033,423.0
1034,421.0
1035,419.0
1036,421.0
1037,423.0
1038,420.0
1039,891.5
1040,422.0
1041,884.5
1042,419.0
1043,891.5
1044,421.0
1045,422.0
1046,419.0
1047,882.5
1048,419.0
1049,420.0
1050,423.0
1051,1347.5
1052,420.0
1053,422.0
1054,886.5
1055,422.0
1056,880.5
1057,422.0
1058,423.0
1059,422.0
1060,423.0
1061,419.0
1062,421.0
1063,419.0
1064,423.0
1065,423.0
1066,422.0
1067,423.0
1068,420.0
1069,887.0
1070,422.0
1071,422.0
1072,420.0
1073,876.5
1074,422.0
1075,419.0
1076,882.5
1077,420.0
1078,422.0
1079,420.0
1080,422.0
1081,421.0
1082,421.0
1083,419.0
1084,422.0
1085,422.0
1086,422.0
1087,419.0
1088,421.0
1089,423.0
1090,422.0
1091,422.0
1092,422.0
1093,421.0
1094,423.0
1095,422.0
1096,420.0
1097,421.0
1098,421.0
1099,419.0
1100,419.0
1101,421.0
1102,422.0
1103,420.0
1104,419.0
1105,421.0
1106,419.0
1107,422.0
1108,420.0
1109,419.0
1110,420.0
1111,422.0
1112,419.0
1113,423.0
1114,422.0
1115,883.5
1116,1360.5
1117,884.0
1118,421.0
1119,420.0
1120,422.0
1121,422.0
1122,419.0
1123,885.5
1124,887.5
1125,419.0
1126,420.0
1127,889.5
1128,419.0
1129,421.0
1130,422.0
1131,423.0
1132,879.5
1133,419.0
1134,423.0
1135,419.0
1136,893.5
1137,421.0
1138,423.0
1139,886.5
1140,422.0
1141,419.0
1142,887.5
1143,421.0
1144,422.0
1145,423.0
1146,420.0
1147,420.0
1148,419.0
1149,421.0
1150,880.5
1151,422.0
1152,420.0
1153,880.5
1154,884.0
1155,886.5
1156,885.5
1157,883.5
1158,419.0
1159,884.5
1160,419.0
1161,422.0
1162,423.0
1163,422.0
1164,422.0
1165,421.0
1166,421.0
1167,878.5
1168,419.0
1169,419.0
1170,419.0
1171,422.0
1172,422.0
1173,1810.5
1174,882.5
1175,419.0
1176,422.0
1177,423.0
1178,884.5
1179,422.0
1180,883.5
1181,884.0
1182,422.0
1183,419.0
1184,423.0
1185,422.0
1186,423.0
1187,422.0
1188,420.0
1189,420.0
1190,419.0
1191,419.0
1192,422.0
1193,419.0
1194,421.0
1195,882.5
1196,423.0
1197,423.0
1198,419.0
1199,419.0
1200,884.0
1201,880.0
1202,420.0
1203,423.0
1204,883.5
1205,879.5
1206,422.0
1207,422.0
1208,422.0
1209,422.0
1210,420.0
1211,419.0
1212,422.0
1213,422.0
1214,878.5
1215,421.0
1216,883.5
1217,419.0
1218,420.0
1219,1355.5
1220,881.5
1221,421.0
1222,419.0
1223,1821.5
1224,421.0
1225,878.5
1226,422.0
1227,1360.5
1228,419.0
1229,421.0
1230,419.0
1231,422.0
1232,423.0
1233,423.0
1234,419.0
1235,421.0
1236,881.5
1237,423.0
1238,422.0
1239,424.0
1240,422.0
1241,422.0
1242,422.0
1243,421.0
1244,419.0
1245,420.0
1246,419.0
1247,422.0
1248,421.0
1249,423.0
1250,422.0
1251,422.0
1252,421.0
1253,419.0
1254,422.0
1255,421.0
1256,1342.0
1257,419.0
1258,422.0
1259,422.0
1260,1348.0
1261,422.0
1262,423.0
1263,419.0
1264,420.0
1265,421.0
1266,884.5
1267,419.0
1268,419.0
1269,882.5
1270,420.0
1271,420.0
1272,422.0
1273,419.0
1274,421.0
1275,421.0
1276,419.0
1277,879.5
1278,883.0
1279,419.0
1280,878.5
1281,419.0
1282,420.0
1283,422.0
1284,421.0
1285,1358.5
1286,889.0
1287,423.0
1288,420.0
1289,421.0
1290,420.0
1291,419.0
1292,421.0
1293,422.0
1294,419.0
1295,880.5
1296,422.0
1297,891.5
1298,420.0
1299,420.0
1300,878.5
1301,421.0
1302,420.0
1303,420.0
1304,886.5
1305,421.0
1306,421.0
1307,420.0
1308,420.0
1309,422.0
1310,421.0
1311,895.5
1312,891.5
1313,419.0
1314,419.0
1315,885.5
1316,888.5
1317,422.0
1318,423.0
1319,419.0
1320,883.5
1321,421.0
1322,423.0
1323,422.0
1324,421.0
1325,884.5
1326,887.5
1327,423.0
1328,423.0
1329,420.0
1330,423.0
1331,423.0
1332,419.0
1333,420.0
1334,423.0
1335,419.0
1336,883.5
1337,880.5
1338,422.0
1339,882.5
1340,1347.5
1341,2116.0
1342,420.0
1343,421.0
1344,419.0
1345,421.0
1346,886.5
1347,421.0
1348,421.0
1349,419.0
1350,419.0
1351,422.0
1352,420.0
1353,878.5
1354,1340.0
1355,1799.5
1356,884.5
1357,878.5
1358,879.0
1359,885.0
1360,881.5
1361,881.5
1362,421.0
1363,421.0
1364,419.0
1365,882.5
1366,419.0
1367,886.5
1368,422.0
1369,885.0
1370,884.5
1371,419.0
1372,421.0
1373,421.0
1374,423.0
1375,423.0
1376,423.0
1377,419.0
1378,421.0
1379,423.0
1380,422.0
1381,422.0
1382,419.0
1383,419.0
1384,422.0
1385,419.0
1386,419.0
1387,423.0
1388,420.0
1389,883.5
1390,422.0
1391,421.0
1392,878.5
1393,419.0
1394,421.0
1395,419.0
1396,422.0
1397,422.0
1398,423.0
1399,419.0
1400,421.0
1401,881.5
1402,892.5
1403,421.0
1404,875.5
1405,419.0
1406,422.0
1407,421.0
1408,896.5
1409,419.0
1410,422.0
1411,419.0
1412,422.0
1413,881.5
1414,421.0
1415,423.0
1416,420.0
1417,897.0
1418,419.0
1419,422.0
1420,421.0
1421,423.0
1422,420.0
1423,421.0
1424,421.0
1425,421.0
1426,423.0
1427,421.0
1428,421.0
1429,880.5
1430,421.0
1431,878.5
1432,419.0
1433,423.0
1434,419.0
1435,1342.0
1436,419.0
1437,420.0
1438,420.0
1439,419.0
1440,419.0
1441,420.0
1442,422.0
1443,422.0
1444,898.0
1445,419.0
1446,423.0
1447,420.0
1448,421.0
1449,421.0
1450,421.0
1451,423.0
1452,421.0
1453,879.0
1454,421.0
1455,421.0
1456,423.0
1457,420.0
1458,420.0
1459,422.0
1460,422.0
1461,422.0
1462,421.0
1463,422.0
1464,421.0
1465,1338.0
1466,422.0
1467,421.0
1468,419.0
1469,422.0
1470,422.0
1471,883.5
1472,421.0
1473,422.0
1474,422.0
1475,420.0
1476,421.0
1477,420.0
1478,419.0
1479,421.0
1480,883.5
1481,883.5
1482,422.0
1483,422.0
1484,423.0
1485,422.0
1486,421.0
1487,878.5
1488,419.0
1489,423.0
1490,882.5
1491,886.5
1492,422.0
1493,421.0
1494,422.0
1495,892.5
1496,423.0
1497,421.0
1498,419.0
1499,421.0
1500,422.0
1501,420.0
1502,422.0
1503,422.0
1504,419.0
1505,1349.0
1506,421.0
1507,421.0
1508,419.0
1509,421.0
1510,419.0
1511,2727.5
1512,421.0
1513,422.0
1514,419.0
1515,422.0
1516,420.0
1517,422.0
1518,422.0
1519,421.0
1520,420.0
1521,886.5
1522,423.0
1523,420.0
1524,882.5
1525,884.5
1526,421.0
1527,422.0
1528,419.0
1529,423.0
1530,421.0
1531,421.0
1532,419.0
1533,420.0
1534,422.0
1535,422.0
1536,423.0
1537,420.0
1538,423.0
1539,878.0
1540,878.5
1541,883.0
1542,878.5
1543,421.0
1544,420.0
1545,878.5
1546,423.0
1547,423.0
1548,420.0
1549,420.0
1550,420.0
1551,891.0
1552,422.0
1553,421.0
1554,422.0
1555,883.5
1556,422.0
1557,888.0
1558,421.0
1559,1343.0
1560,882.5
1561,419.0
1562,420.0
1563,420.0
1564,420.0
1565,1338.5
1566,422.0
1567,886.0
1568,419.0
1569,419.0
1570,419.0
1571,422.0
1572,883.5
1573,419.0
1574,421.0
1575,422.0
1576,422.0
1577,421.0
1578,1345.0
1579,422.0
1580,1338.0
1581,420.0
1582,422.0
1583,880.0
1584,422.0
1585,419.0
1586,422.0
1587,882.5
1588,423.0
1589,880.5
1590,421.0
1591,421.0
1592,420.0
1593,886.0
1594,422.0
1595,423.0
1596,422.0
1597,419.0
1598,421.0
1599,422.0
1600,423.0
1601,1343.0
1602,885.5
1603,419.0
1604,423.0
1605,419.0
1606,419.0
1607,419.0
1608,882.5
1609,882.5
1610,420.0
1611,419.0
1612,422.0
1613,423.0
1614,422.0
1615,419.0
1616,883.5
1617,423.0
1618,1346.0
1619,423.0
1620,419.0
1621,419.0
1622,421.0
1623,423.0
1624,424.0
1625,1347.0
1626,419.0
1627,421.0
1628,881.5
1629,424.0
1630,419.0
1631,422.0
1632,420.0
1633,420.0
1634,419.0
1635,423.0
1636,885.5
1637,419.0
1638,419.0
1639,419.0
1640,421.0
1641,422.0
1642,420.0
1643,422.0
1644,883.5
1645,1350.5
1646,883.5
1647,419.0
1648,885.5
1649,883.5
1650,423.0
1651,422.0
1652,422.0
1653,879.5
1654,422.0
1655,423.0
1656,423.0
1657,422.0
1658,419.0
1659,420.0
1660,422.0
1661,422.0
1662,419.0
1663,423.0
1664,419.0
1665,419.0
1666,419.0
1667,422.0
1668,423.0
1669,884.5
1670,422.0
1671,419.0
1672,883.5
1673,422.0
1674,420.0
1675,423.0
1676,422.0
1677,419.0
1678,420.0
1679,419.0
1680,419.0
1681,419.0
1682,422.0
1683,884.5
1684,421.0
1685,886.5
1686,422.0
1687,419.0
1688,879.5
1689,419.0
1690,419.0
1691,421.0
1692,422.0
1693,419.0
1694,419.0
1695,422.0
1696,422.0
1697,419.0
1698,419.0
1699,423.0
1700,419.0
1701,423.0
1702,422.0
1703,884.5
1704,420.0
1705,423.0
1706,423.0
1707,422.0
1708,423.0
1709,423.0
1710,422.0
1711,1345.0
1712,422.0
1713,419.0
1714,884.0
1715,423.0
1716,422.0
1717,420.0
1718,421.0
1719,421.0
1720,420.0
1721,419.0
1722,422.0
1723,885.5
1724,1338.0
1725,421.0
1726,422.0
1727,420.0
1728,886.5
1729,423.0
1730,420.0
1731,423.0
1732,422.0
1733,423.0
1734,420.0
1735,419.0
1736,881.5
1737,419.0
1738,889.0
1739,420.0
1740,886.5
1741,422.0
1742,419.0
1743,419.0
1744,423.0
1745,422.0
1746,422.0
1747,883.5
1748,420.0
1749,421.0
1750,419.0
1751,880.5
1752,884.5
1753,876.0
1754,884.5
1755,421.0
1756,422.0
1757,421.0
1758,419.0
1759,420.0
1760,878.5
1761,897.0
1762,878.5
1763,419.0
1764,419.0
1765,422.0
1766,423.0
1767,419.0
1768,422.0
1769,887.5
1770,422.0
1771,422.0
1772,423.0
1773,423.0
1774,419.0
1775,419.0
1776,423.0
1777,423.0
1778,423.0
1779,419.0
1780,422.0
1781,885.5
1782,1339.5
1783,419.0
1784,419.0
1785,419.0
1786,422.0
1787,423.0
1788,419.0
1789,423.0
1790,419.0
1791,422.0
1792,423.0
1793,422.0
1794,1343.0
1795,422.0
1796,1348.5
1797,420.0
1798,420.0
1799,419.0
1800,884.5
1801,421.0
1802,422.0
1803,887.5
1804,422.0
1805,424.0
1806,419.0
1807,419.0
1808,422.0
1809,1343.0
1810,421.0
1811,420.0
1812,883.5
1813,419.0
1814,882.5
1815,882.5
1816,886.5
1817,420.0
1818,419.0
1819,423.0
1820,421.0
1821,884.5
1822,422.0
1823,419.0
1824,1341.5
1825,422.0
1826,419.0
1827,421.0
1828,423.0
1829,421.0
1830,423.0
1831,419.0
1832,420.0
1833,422.0
1834,423.0
1835,420.0
1836,420.0
1837,420.0
1838,422.0
1839,887.0
1840,423.0
1841,422.0
1842,1799.0
1843,419.0
1844,419.0
1845,883.5
1846,422.0
1847,892.0
1848,423.0
1849,419.0
1850,422.0
1851,420.0
1852,423.0
1853,421.0
1854,422.0
1855,420.0
1856,879.5
1857,419.0
1858,422.0
1859,420.0
1860,419.0
1861,422.0
1862,421.0
1863,419.0
1864,423.0
1865,422.0
1866,423.0
1867,881.5
1868,421.0
1869,421.0
1870,419.0
1871,419.0
1872,422.0
1873,419.0
1874,423.0
1875,419.0
1876,421.0
1877,421.0
1878,893.5
1879,419.0
1880,423.0
1881,420.0
1882,421.0
1883,883.5
1884,419.0
1885,883.5
1886,420.0
1887,886.5
1888,419.0
1889,419.0
1890,882.5
1891,883.5
1892,422.0
1893,886.5
1894,421.0
1895,422.0
1896,419.0
1897,1338.0
1898,885.0
1899,421.0
1900,419.0
1901,420.0
1902,420.0
1903,423.0
1904,419.0
1905,421.0
1906,422.0
1907,419.0
1908,1352.5
1909,885.0
1910,423.0
1911,422.0
1912,423.0
1913,890.5
1914,419.0
1915,422.0
1916,421.0
1917,422.0
1918,423.0
1919,421.0
1920,419.0
1921,420.0
1922,883.5
1923,885.0
1924,421.0
1925,422.0
1926,421.0
1927,421.0
1928,419.0
1929,422.0
1930,419.0
1931,885.0
1932,419.0
1933,419.0
1934,419.0
1935,421.0
1936,420.0
1937,422.0
1938,423.0
1939,1357.0
1940,886.5
1941,419.0
1942,419.0
1943,421.0
1944,420.0
1945,422.0
1946,882.5
1947,424.0
1948,423.0
1949,419.0
1950,419.0
1951,423.0
1952,420.0
1953,419.0
1954,422.0
1955,422.0
1956,421.0
1957,420.0
1958,889.0
1959,421.0
1960,422.0
1961,419.0
1962,878.5
1963,421.0
1964,421.0
1965,419.0
1966,419.0
1967,885.5
1968,419.0
1969,423.0
1970,421.0
1971,885.5
1972,422.0
1973,422.0
1974,422.0
1975,422.0
1976,423.0
1977,422.0
1978,421.0
1979,419.0
1980,423.0
1981,884.5
1982,882.5
1983,420.0
1984,419.0
1985,881.5
1986,422.0
1987,422.0
1988,421.0
1989,422.0
1990,419.0
1991,423.0
1992,886.5
1993,419.0
1994,419.0
1995,419.0
1996,419.0
1997,419.0
1998,892.5
1999,1337.0
2000,878.5
2001,883.5
2002,423.0
2003,420.0
2004,422.0
2005,421.0
2006,419.0
2007,423.0
2008,419.0
2009,419.0
2010,419.0
2011,422.0
2012,1338.0
2013,419.0
2014,422.0
2015,419.0
2016,419.0
2017,419.0
2018,419.0
2019,421.0
2020,419.0
2021,422.0
2022,885.5
2023,1798.5
2024,891.5
2025,421.0
2026,423.0
2027,422.0
2028,422.0
2029,420.0
2030,423.0
2031,420.0
2032,422.0
2033,419.0
2034,421.0
2035,882.5
2036,1345.0
2037,419.0
2038,419.0
2039,419.0
2040,419.0
2041,420.0
2042,422.0
2043,422.0
2044,419.0
2045,881.5
2046,422.0
2047,422.0
2048,423.0
2049,423.0
2050,421.0
2051,421.0
2052,423.0
2053,885.5
2054,419.0
2055,1346.0
2056,421.0
2057,419.0
2058,423.0
2059,419.0
2060,420.0
2061,420.0
2062,420.0
2063,420.0
2064,885.0
2065,422.0
2066,423.0
2067,422.0
2068,884.5
2069,422.0
2070,885.5
2071,423.0
2072,879.5
2073,884.0
2074,889.0
2075,423.0
2076,423.0
2077,419.0
2078,420.0
2079,881.5
2080,1343.0
2081,419.0
2082,422.0
2083,1808.5
2084,419.0
2085,421.0
2086,881.5
2087,878.5
2088,419.0
2089,419.0
2090,419.0
2091,421.0
2092,422.0
2093,420.0
2094,422.0
2095,424.0
2096,422.0
2097,886.5
2098,420.0
2099,884.5
2100,422.0
2101,884.5
2102,421.0
2103,422.0
2104,421.0
2105,886.5
2106,420.0
2107,423.0
2108,421.0
2109,422.0
2110,422.0
2111,419.0
2112,420.0
2113,423.0
2114,422.0
2115,419.0
2116,421.0
2117,423.0
2118,419.0
2119,421.0
2120,883.5
2121,1821.5
2122,883.5
2123,882.5
2124,421.0
2125,421.0
2126,421.0
