Episode,Reward
572,420.0
573,420.0
574,422.0
575,888.5
576,879.5
577,419.0
578,422.0
579,422.0
580,879.0
581,419.0
582,422.0
583,884.5
584,422.0
585,421.0
586,884.5
587,423.0
588,886.5
589,421.0
590,884.5
591,421.0
592,420.0
593,884.5
594,422.0
595,421.0
596,422.0
597,420.0
598,419.0
599,422.0
600,886.5
601,422.0
602,1341.0
603,419.0
604,419.0
605,1355.0
606,423.0
607,423.0
608,884.5
609,422.0
610,419.0
611,885.5
612,421.0
613,421.0
614,419.0
615,422.0
616,420.0
617,423.0
618,422.0
619,419.0
620,896.5
621,1345.0
622,421.0
623,888.5
624,419.0
625,419.0
626,422.0
627,422.0
628,419.0
629,421.0
630,2254.0
631,423.0
632,422.0
633,419.0
634,880.5
635,419.0
636,420.0
637,1341.0
638,883.5
639,419.0
640,420.0
641,421.0
642,423.0
643,885.0
644,419.0
645,885.5
646,422.0
647,419.0
648,423.0
649,420.0
650,420.0
651,421.0
652,419.0
653,422.0
654,419.0
655,419.0
656,419.0
657,890.0
658,421.0
659,423.0
660,419.0
661,421.0
662,421.0
663,421.0
664,420.0
665,423.0
666,424.0
667,422.0
668,421.0
669,419.0
670,884.5
671,419.0
672,419.0
673,884.0
674,421.0
675,420.0
676,420.0
677,422.0
678,423.0
679,419.0
680,882.5
681,882.5
682,421.0
683,883.5
684,419.0
685,421.0
686,885.5
687,422.0
688,421.0
689,422.0
690,423.0
691,895.0
692,421.0
693,419.0
694,422.0
695,421.0
696,886.5
697,419.0
698,421.0
699,884.5
700,419.0
701,423.0
702,421.0
703,422.0
704,882.5
705,886.5
706,421.0
707,421.0
708,420.0
709,423.0
710,422.0
711,420.0
712,421.0
713,419.0
714,422.0
715,885.5
716,420.0
717,897.0
718,421.0
719,883.5
720,421.0
721,422.0
722,1802.5
723,422.0
724,421.0
725,420.0
726,1802.0
727,420.0
728,882.5
729,422.0
730,421.0
731,1342.0
732,421.0
733,884.5
734,421.0
735,1345.5
736,421.0
737,422.0
738,421.0
739,423.0
740,420.0
741,423.0
742,886.5
743,421.0
744,882.5
745,886.5
746,422.0
747,420.0
748,422.0
749,423.0
750,421.0
751,419.0
752,1808.5
753,422.0
754,423.0
755,419.0
756,880.0
757,880.5
758,421.0
759,879.5
760,889.5
761,878.5
762,420.0
763,422.0
764,420.0
765,878.5
766,883.0
767,423.0
768,421.0
769,889.0
770,421.0
771,419.0
772,420.0
773,420.0
774,422.0
775,420.0
776,419.0
777,419.0
778,422.0
779,886.5
780,422.0
781,419.0
782,421.0
783,889.0
784,422.0
785,419.0
786,420.0
787,421.0
788,421.0
789,423.0
790,422.0
791,423.0
792,888.5
793,421.0
794,423.0
795,423.0
796,421.0
797,422.0
798,419.0
799,422.0
800,421.0
801,421.0
802,895.5
803,422.0
804,419.0
805,421.0
806,420.0
807,421.0
808,885.5
809,420.0
810,422.0
811,422.0
812,419.0
813,881.5
814,420.0
815,881.5
816,422.0
817,422.0
818,422.0
819,882.5
820,423.0
821,420.0
822,422.0
823,2276.5
824,422.0
825,1344.0
826,420.0
827,422.0
828,419.0
829,423.0
830,893.0
831,1348.0
832,421.0
833,419.0
834,421.0
835,419.0
836,422.0
837,423.0
838,419.0
839,423.0
840,422.0
841,419.0
842,421.0
843,419.0
844,422.0
845,1343.0
846,888.0
847,884.5
848,421.0
849,423.0
850,878.5
851,886.5
852,886.5
853,885.5
854,419.0
855,421.0
856,419.0
857,422.0
858,421.0
859,421.0
860,419.0
861,419.0
862,1354.0
863,419.0
864,421.0
865,420.0
866,419.0
867,882.5
868,423.0
869,890.5
870,421.0
871,421.0
872,421.0
873,882.5
874,419.0
875,420.0
876,892.5
877,886.0
878,879.0
879,883.5
880,419.0
881,419.0
882,883.5
883,422.0
884,422.0
885,420.0
886,419.0
887,423.0
888,422.0
889,422.0
890,421.0
891,422.0
892,423.0
893,882.5
894,422.0
895,423.0
896,420.0
897,419.0
898,423.0
899,422.0
900,419.0
901,422.0
902,887.0
903,423.0
904,419.0
905,420.0
906,419.0
907,420.0
908,878.5
909,419.0
910,419.0
911,421.0
912,423.0
913,422.0
914,419.0
915,422.0
916,884.5
917,885.5
918,420.0
919,423.0
920,422.0
921,419.0
922,421.0
923,421.0
924,1341.0
925,421.0
926,423.0
927,421.0
928,422.0
929,422.0
930,419.0
931,421.0
932,421.0
933,420.0
934,421.0
935,420.0
936,1339.0
937,421.0
938,422.0
939,419.0
940,886.5
941,422.0
942,422.0
943,420.0
944,421.0
945,420.0
946,422.0
947,422.0
948,421.0
949,420.0
950,423.0
951,421.0
952,419.0
953,422.0
954,882.0
955,419.0
956,419.0
957,419.0
958,422.0
959,422.0
960,421.0
961,419.0
962,422.0
963,885.5
964,422.0
965,422.0
966,422.0
967,889.5
968,875.5
969,422.0
970,878.5
971,422.0
972,422.0
973,422.0
974,423.0
975,421.0
976,424.0
977,422.0
978,420.0
979,420.0
980,887.0
981,421.0
982,419.0
983,422.0
984,1346.5
985,422.0
986,420.0
987,1347.5
988,419.0
989,419.0
990,419.0
991,419.0
992,1343.0
993,420.0
994,882.5
995,422.0
996,884.5
997,423.0
998,1791.5
999,420.0
1000,878.5
1001,886.5
1002,880.5
1003,421.0
1004,882.5
1005,422.0
1006,422.0
1007,420.0
1008,421.0
1009,419.0
1010,423.0
1011,423.0
1012,419.0
1013,421.0
1014,420.0
1015,884.5
1016,421.0
1017,422.0
1018,419.0
1019,879.5
1020,896.5
1021,884.0
1022,419.0
1023,423.0
1024,421.0
1025,419.0
1026,421.0
1027,875.5
1028,419.0
1029,423.0
1030,420.0
1031,423.0
1032,420.0
1033,423.0
1034,422.0
1035,882.5
1036,420.0
1037,420.0
1038,422.0
1039,419.0
1040,879.5
1041,420.0
1042,422.0
1043,421.0
1044,1341.0
1045,423.0
1046,886.5
1047,423.0
1048,880.5
1049,884.5
1050,422.0
1051,875.5
1052,421.0
1053,419.0
1054,419.0
1055,422.0
1056,421.0
1057,420.0
1058,419.0
1059,420.0
1060,419.0
1061,421.0
1062,423.0
1063,422.0
1064,422.0
1065,419.0
1066,421.0
1067,422.0
1068,1341.0
1069,421.0
1070,422.0
1071,1338.0
1072,421.0
1073,419.0
1074,423.0
1075,422.0
1076,423.0
1077,419.0
1078,420.0
1079,420.0
1080,423.0
1081,422.0
1082,422.0
1083,423.0
1084,423.0
1085,421.0
1086,1347.0
1087,419.0
1088,884.0
1089,419.0
1090,422.0
1091,422.0
1092,419.0
1093,419.0
1094,421.0
1095,420.0
1096,419.0
1097,887.5
1098,421.0
1099,421.0
1100,882.5
1101,422.0
1102,422.0
1103,422.0
1104,419.0
1105,419.0
1106,423.0
1107,422.0
1108,1343.0
1109,422.0
1110,420.0
1111,422.0
1112,885.5
1113,420.0
1114,878.5
1115,422.0
1116,884.5
1117,419.0
1118,881.5
1119,422.0
1120,419.0
1121,422.0
1122,879.5
1123,421.0
1124,419.0
1125,421.0
1126,420.0
1127,420.0
1128,420.0
1129,420.0
1130,881.5
1131,421.0
1132,419.0
1133,421.0
1134,420.0
1135,420.0
1136,421.0
1137,421.0
1138,422.0
1139,423.0
1140,420.0
1141,421.0
1142,419.0
1143,424.0
1144,885.5
1145,419.0
1146,882.5
1147,419.0
1148,422.0
1149,886.5
1150,422.0
1151,2252.5
1152,419.0
1153,422.0
1154,422.0
1155,1344.0
1156,421.0
1157,879.5
1158,419.0
1159,421.0
1160,419.0
1161,419.0
1162,419.0
1163,421.0
1164,423.0
1165,420.0
1166,423.0
1167,883.5
1168,419.0
1169,423.0
1170,420.0
1171,422.0
1172,884.5
1173,891.5
1174,881.5
1175,419.0
1176,423.0
1177,421.0
1178,883.0
1179,421.0
1180,419.0
1181,422.0
1182,879.5
1183,423.0
1184,421.0
1185,419.0
1186,419.0
1187,420.0
1188,421.0
1189,421.0
1190,420.0
1191,423.0
1192,419.0
1193,421.0
1194,878.5
1195,421.0
1196,422.0
1197,419.0
1198,885.0
1199,420.0
1200,423.0
1201,423.0
1202,1333.5
1203,421.0
1204,420.0
1205,419.0
1206,1814.5
1207,422.0
1208,887.0
1209,423.0
1210,421.0
1211,881.5
1212,422.0
1213,423.0
1214,884.5
1215,420.0
1216,423.0
1217,421.0
1218,423.0
1219,422.0
1220,419.0
1221,882.5
1222,420.0
1223,420.0
1224,420.0
1225,422.0
1226,423.0
1227,887.5
1228,421.0
1229,896.5
1230,884.5
1231,423.0
1232,881.5
1233,421.0
1234,883.5
1235,423.0
1236,419.0
1237,419.0
1238,423.0
1239,423.0
1240,420.0
1241,420.0
1242,424.0
1243,1343.0
1244,419.0
1245,419.0
1246,422.0
1247,881.5
1248,884.5
1249,422.0
1250,882.5
1251,421.0
1252,423.0
1253,420.0
1254,423.0
1255,885.5
1256,889.0
1257,880.5
1258,423.0
1259,419.0
1260,421.0
1261,422.0
1262,1338.0
1263,420.0
1264,422.0
1265,419.0
1266,422.0
1267,420.0
1268,423.0
1269,420.0
1270,421.0
1271,421.0
1272,421.0
1273,423.0
1274,421.0
1275,421.0
1276,419.0
1277,884.5
1278,423.0
1279,420.0
1280,883.0
1281,421.0
1282,422.0
1283,421.0
1284,419.0
1285,420.0
1286,421.0
1287,422.0
1288,1347.0
1289,422.0
1290,419.0
1291,419.0
1292,887.0
1293,422.0
1294,421.0
1295,422.0
1296,422.0
1297,423.0
1298,422.0
1299,421.0
1300,420.0
1301,1344.5
1302,419.0
1303,420.0
1304,419.0
1305,421.0
1306,424.0
1307,421.0
1308,420.0
1309,422.0
1310,1344.5
1311,420.0
1312,1348.5
1313,883.0
1314,423.0
1315,422.0
1316,423.0
1317,422.0
1318,422.0
1319,886.5
1320,419.0
1321,421.0
1322,423.0
1323,422.0
1324,422.0
1325,419.0
1326,423.0
1327,421.0
1328,421.0
1329,422.0
1330,883.5
1331,422.0
1332,888.5
1333,422.0
1334,423.0
1335,880.5
1336,423.0
1337,421.0
1338,421.0
1339,421.0
1340,419.0
1341,423.0
1342,423.0
1343,422.0
1344,420.0
1345,1361.0
1346,420.0
1347,422.0
1348,423.0
1349,1358.5
1350,889.5
1351,421.0
1352,891.0
1353,419.0
1354,422.0
1355,419.0
1356,422.0
1357,420.0
1358,420.0
1359,419.0
1360,421.0
1361,1337.5
1362,419.0
1363,419.0
1364,421.0
1365,421.0
1366,887.0
1367,420.0
1368,422.0
1369,421.0
1370,422.0
1371,419.0
1372,420.0
1373,419.0
1374,422.0
1375,889.5
1376,420.0
1377,419.0
1378,422.0
1379,877.5
1380,1343.0
1381,894.0
1382,420.0
1383,886.5
1384,422.0
1385,422.0
1386,889.5
1387,419.0
1388,420.0
1389,422.0
1390,419.0
1391,422.0
1392,885.5
1393,423.0
1394,895.5
1395,423.0
1396,419.0
1397,422.0
1398,419.0
1399,885.0
1400,419.0
1401,420.0
1402,2739.5
1403,423.0
1404,421.0
1405,420.0
1406,421.0
1407,1352.5
1408,423.0
1409,422.0
1410,420.0
1411,421.0
1412,420.0
1413,890.5
1414,422.0
1415,422.0
1416,419.0
1417,879.5
1418,423.0
1419,422.0
1420,1344.0
1421,423.0
1422,421.0
1423,423.0
1424,423.0
1425,422.0
1426,423.0
1427,885.5
1428,419.0
1429,419.0
1430,419.0
1431,423.0
1432,420.0
1433,419.0
1434,423.0
1435,883.5
1436,879.5
1437,883.5
1438,881.5
1439,420.0
1440,421.0
1441,419.0
1442,419.0
1443,422.0
1444,421.0
1445,421.0
1446,419.0
1447,884.5
1448,421.0
1449,419.0
1450,879.5
1451,890.5
1452,419.0
1453,419.0
1454,420.0
1455,420.0
1456,419.0
1457,422.0
1458,422.0
1459,422.0
1460,423.0
1461,419.0
1462,419.0
1463,419.0
1464,419.0
1465,422.0
1466,420.0
1467,423.0
1468,419.0
1469,421.0
1470,423.0
1471,891.0
1472,421.0
1473,419.0
1474,882.5
1475,421.0
1476,420.0
1477,422.0
1478,419.0
1479,876.5
1480,421.0
1481,423.0
1482,879.5
1483,422.0
1484,878.5
1485,422.0
1486,882.5
1487,422.0
1488,883.0
1489,882.5
1490,423.0
1491,422.0
1492,419.0
1493,424.0
1494,420.0
1495,420.0
1496,421.0
1497,419.0
1498,423.0
1499,422.0
1500,423.0
1501,883.5
1502,1344.0
1503,422.0
1504,422.0
1505,1341.5
1506,875.5
1507,422.0
1508,423.0
1509,422.0
1510,421.0
1511,422.0
1512,420.0
1513,422.0
1514,420.0
1515,419.0
1516,883.5
1517,422.0
1518,423.0
1519,421.0
1520,422.0
1521,420.0
1522,419.0
1523,421.0
1524,1811.0
1525,882.5
1526,419.0
1527,883.5
1528,422.0
1529,883.0
1530,419.0
1531,422.0
1532,421.0
1533,884.5
1534,419.0
1535,878.5
1536,422.0
1537,423.0
1538,422.0
1539,884.5
1540,887.5
1541,423.0
1542,423.0
1543,883.5
1544,420.0
1545,422.0
1546,419.0
1547,420.0
1548,419.0
1549,421.0
1550,419.0
1551,419.0
1552,423.0
1553,419.0
1554,422.0
1555,422.0
1556,419.0
1557,423.0
1558,879.5
1559,419.0
1560,422.0
1561,421.0
1562,422.0
1563,419.0
1564,878.5
1565,419.0
1566,420.0
1567,421.0
1568,421.0
1569,421.0
1570,421.0
1571,421.0
1572,419.0
1573,882.0
1574,419.0
1575,421.0
1576,419.0
1577,420.0
1578,421.0
1579,420.0
1580,421.0
1581,421.0
1582,421.0
1583,423.0
1584,421.0
1585,879.5
1586,419.0
1587,420.0
1588,419.0
1589,422.0
1590,422.0
1591,422.0
1592,886.0
1593,422.0
1594,421.0
1595,888.5
1596,419.0
1597,887.0
1598,886.5
1599,884.5
1600,423.0
1601,422.0
1602,420.0
1603,419.0
1604,423.0
1605,419.0
1606,419.0
1607,883.5
1608,422.0
1609,889.5
1610,420.0
1611,420.0
1612,420.0
1613,422.0
1614,895.5
1615,419.0
1616,420.0
1617,1352.5
1618,1344.5
1619,423.0
1620,422.0
1621,1338.0
1622,421.0
1623,890.5
1624,423.0
1625,422.0
1626,420.0
1627,422.0
1628,420.0
1629,1812.0
1630,422.0
1631,890.5
1632,421.0
1633,883.5
1634,421.0
1635,420.0
1636,423.0
1637,419.0
1638,422.0
1639,886.5
1640,419.0
1641,424.0
1642,421.0
1643,419.0
1644,420.0
1645,419.0
1646,422.0
1647,886.5
1648,421.0
1649,421.0
1650,884.5
1651,423.0
1652,422.0
1653,421.0
1654,423.0
1655,421.0
1656,881.5
1657,423.0
1658,422.0
1659,878.5
1660,420.0
1661,423.0
1662,419.0
1663,1356.0
1664,1343.0
1665,419.0
1666,419.0
1667,423.0
1668,420.0
1669,884.5
1670,878.5
1671,420.0
1672,420.0
1673,1806.0
1674,419.0
1675,878.5
1676,419.0
1677,421.0
1678,1343.0
1679,421.0
1680,881.5
1681,422.0
1682,419.0
1683,421.0
1684,422.0
1685,422.0
1686,882.0
1687,422.0
1688,1346.5
1689,422.0
1690,421.0
1691,881.5
1692,421.0
1693,419.0
1694,421.0
1695,422.0
1696,420.0
1697,886.0
1698,419.0
1699,881.5
1700,419.0
1701,423.0
1702,875.5
1703,887.5
1704,419.0
1705,421.0
1706,419.0
1707,888.0
1708,421.0
1709,422.0
1710,423.0
1711,422.0
1712,421.0
1713,883.5
1714,419.0
1715,891.5
1716,422.0
1717,423.0
1718,419.0
1719,422.0
1720,888.0
1721,884.5
1722,422.0
1723,886.5
1724,885.5
1725,419.0
1726,423.0
1727,421.0
1728,419.0
1729,1351.5
1730,420.0
1731,421.0
1732,420.0
1733,420.0
1734,423.0
1735,421.0
1736,420.0
1737,419.0
1738,421.0
1739,420.0
1740,419.0
1741,423.0
1742,420.0
1743,422.0
1744,880.5
1745,420.0
1746,419.0
1747,422.0
1748,419.0
1749,892.5
1750,421.0
1751,422.0
1752,420.0
1753,423.0
1754,422.0
1755,883.5
1756,423.0
1757,423.0
1758,423.0
1759,886.5
1760,421.0
1761,419.0
1762,889.5
1763,421.0
1764,421.0
1765,419.0
1766,886.5
1767,419.0
1768,419.0
1769,2714.0
1770,881.5
1771,419.0
1772,883.5
1773,419.0
1774,885.5
1775,423.0
1776,423.0
1777,420.0
1778,2266.5
1779,422.0
1780,423.0
1781,420.0
1782,419.0
1783,419.0
1784,421.0
1785,423.0
1786,422.0
1787,423.0
1788,422.0
1789,419.0
1790,422.0
1791,422.0
1792,422.0
1793,883.0
1794,423.0
1795,419.0
1796,422.0
1797,878.5
1798,421.0
1799,422.0
1800,419.0
1801,423.0
1802,421.0
1803,419.0
1804,422.0
1805,420.0
1806,421.0
1807,419.0
1808,422.0
1809,422.0
1810,419.0
1811,421.0
1812,422.0
1813,420.0
1814,420.0
1815,422.0
1816,421.0
1817,423.0
1818,1338.0
1819,422.0
1820,420.0
1821,421.0
1822,421.0
1823,423.0
1824,884.5
1825,884.5
1826,420.0
1827,888.0
1828,422.0
1829,419.0
1830,882.5
1831,422.0
1832,1803.0
1833,419.0
1834,422.0
1835,422.0
1836,878.5
1837,422.0
1838,422.0
1839,884.5
1840,420.0
1841,420.0
1842,1339.0
1843,884.5
1844,891.0
1845,881.5
1846,419.0
1847,884.5
1848,422.0
1849,419.0
1850,423.0
1851,1346.0
1852,423.0
1853,878.5
1854,423.0
1855,419.0
1856,419.0
1857,420.0
1858,422.0
1859,419.0
1860,420.0
1861,419.0
1862,423.0
1863,422.0
1864,421.0
1865,422.0
1866,422.0
1867,421.0
1868,419.0
1869,422.0
1870,421.0
1871,1335.0
1872,892.0
1873,423.0
1874,423.0
1875,1350.0
1876,419.0
1877,881.5
1878,886.5
1879,420.0
1880,419.0
1881,423.0
1882,422.0
1883,421.0
1884,878.5
1885,420.0
1886,422.0
1887,878.5
1888,420.0
1889,422.0
1890,421.0
1891,882.5
1892,419.0
1893,420.0
1894,422.0
1895,420.0
1896,882.5
1897,881.5
1898,1350.0
1899,882.5
1900,419.0
1901,419.0
1902,422.0
1903,419.0
1904,422.0
1905,883.0
1906,419.0
1907,421.0
1908,422.0
1909,422.0
1910,1344.0
1911,882.5
1912,422.0
1913,420.0
1914,884.5
1915,422.0
1916,421.0
1917,423.0
1918,421.0
1919,885.5
1920,422.0
1921,883.5
1922,419.0
1923,881.5
1924,883.5
1925,881.5
1926,879.0
1927,420.0
1928,421.0
1929,420.0
1930,419.0
1931,422.0
1932,423.0
1933,422.0
1934,422.0
1935,1339.0
1936,421.0
1937,421.0
1938,884.5
1939,423.0
1940,419.0
1941,422.0
1942,422.0
1943,422.0
1944,886.5
1945,423.0
1946,883.5
1947,890.5
1948,419.0
1949,423.0
1950,422.0
1951,885.5
1952,422.0
1953,423.0
1954,422.0
1955,422.0
1956,885.0
1957,421.0
1958,423.0
1959,423.0
1960,422.0
1961,420.0
1962,419.0
1963,421.0
1964,423.0
1965,422.0
1966,422.0
1967,419.0
1968,1350.5
1969,422.0
1970,879.5
1971,423.0
1972,419.0
1973,422.0
1974,878.5
1975,423.0
1976,421.0
1977,420.0
1978,419.0
1979,419.0
1980,422.0
1981,883.5
1982,882.5
1983,878.5
1984,420.0
1985,887.5
1986,419.0
1987,423.0
1988,1812.0
1989,422.0
1990,422.0
1991,419.0
1992,419.0
1993,422.0
1994,423.0
1995,421.0
1996,422.0
1997,419.0
1998,419.0
1999,422.0
2000,419.0
2001,422.0
2002,880.5
2003,421.0
2004,893.5
2005,889.0
2006,421.0
2007,420.0
2008,1343.0
2009,880.0
2010,421.0
2011,419.0
2012,884.0
2013,883.5
2014,882.5
2015,1346.5
2016,420.0
2017,421.0
2018,886.5
2019,419.0
2020,421.0
2021,421.0
2022,423.0
2023,419.0
2024,420.0
2025,421.0
2026,420.0
2027,424.0
2028,421.0
2029,886.5
2030,421.0
2031,884.5
2032,421.0
2033,421.0
2034,423.0
2035,422.0
2036,422.0
2037,1348.0
2038,421.0
2039,884.5
2040,422.0
2041,885.0
2042,420.0
2043,423.0
2044,1338.0
2045,423.0
2046,421.0
2047,423.0
2048,423.0
2049,422.0
2050,420.0
2051,420.0
2052,884.5
2053,421.0
2054,419.0
2055,420.0
2056,419.0
2057,422.0
2058,422.0
2059,422.0
2060,882.0
2061,420.0
2062,885.0
2063,420.0
2064,420.0
2065,419.0
2066,419.0
2067,420.0
2068,419.0
2069,422.0
2070,423.0
2071,422.0
2072,420.0
2073,885.5
2074,880.5
2075,897.5
2076,419.0
2077,422.0
2078,886.5
2079,422.0
2080,420.0
2081,420.0
2082,421.0
2083,422.0
2084,420.0
2085,422.0
2086,419.0
2087,422.0
2088,421.0
2089,419.0
2090,422.0
2091,422.0
2092,422.0
2093,420.0
2094,419.0
2095,422.0
2096,1338.0
2097,420.0
2098,422.0
2099,424.0
2100,419.0
2101,422.0
2102,1344.0
2103,419.0
2104,421.0
2105,422.0
2106,886.0
2107,422.0
2108,885.5
2109,421.0
2110,422.0
2111,421.0
2112,419.0
2113,419.0
2114,423.0
2115,420.0
2116,884.5
2117,887.0
2118,421.0
2119,423.0
2120,422.0
2121,421.0
2122,419.0
2123,421.0
2124,420.0
2125,422.0
